acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,song_title,artist
0.142,0.714,0.566,1.25E-06,0.57,-4.408,0.056,113.074,0.429,Father Stretch My Hands Pt. 1,Kanye West
0.0313,0.515,0.902,0,0.093,-4.729,0.383,174.589,0.617,Big For Your Boots,Stormzy
0.00531,0.859,0.624,0.000124,0.184,-5.437,0.0915,149.948,0.628,No Security,Skepta
0.0381,0.709,0.797,0,0.143,-4.316,0.335,139.639,0.474,Fam,Saskilla
0.102,0.699,0.724,0,0.0865,-5.126,0.223,140.157,0.412,Mr Skeng,Stormzy
0.377,0.497,0.734,0,0.151,-6.112,0.382,139.096,0.382,Beauty and the Beast,Bugzy Malone
0.0669,0.832,0.854,0,0.0802,-4.92,0.296,136.213,0.583,I Win,Lethal Bizzle
0.285,0.88,0.697,7.66E-05,0.0889,-8.468,0.328,129.989,0.761,Plottin,J HUS
0.289,0.506,0.43,0.0139,0.135,-17.402,0.317,137.644,0.294,M.E.N,Bugzy Malone
0.202,0.732,0.974,0,0.0853,-2.158,0.168,137.905,0.713,Cold,Stormzy
0.671,0.539,0.74,0,0.12,-7.157,0.401,139.608,0.645,Toothache,Jaykae
0.352,0.494,0.78,0,0.396,-5.841,0.301,139.725,0.884,Coward,Chip
0.00298,0.545,0.904,0.00117,0.0679,-5.201,0.34,139.871,0.681,3 Wheel-ups (feat. Wiley & Giggs),Kano
0.397,0.739,0.665,0,0.0901,-6.075,0.441,139.87,0.357,T On the Wing,President T
0.134,0.603,0.64,0,0.434,-5.215,0.291,125.462,0.311,Bad Boys (feat. Ghetts and J Hus),Stormzy
0.0641,0.667,0.673,4.00E-06,0.0975,-7.574,0.323,144.256,0.661,Thiago Silva,Dave
0.375,0.561,0.588,0,0.084,-7.628,0.413,83.204,0.683,And Dat (Ft. Stormzy),Bonkaz
0.258,0.812,0.937,0,0.239,-1.894,0.295,139.997,0.851,6 In The Morning,Wiley
0.0103,0.745,0.822,4.20E-06,0.155,-6.354,0.252,86.733,0.374,Skepta Interlude,Drake
0.329,0.673,0.922,0,0.0924,-5.311,0.217,140.008,0.364,Man Don't Care,Jme
0.35,0.794,0.801,0,0.0799,-6.433,0.271,147.072,0.73,Luke Cage,AJ Tracey
0.1,0.575,0.723,0,0.483,-4.956,0.314,107.039,0.822,Shutdown,Skepta
0.819,0.64,0.196,3.63E-05,0.0978,-11.478,0.0267,143.919,0.273,My Old Man,Zac Brown Band
0.0677,0.587,0.628,1.88E-06,0.122,-5.703,0.0431,92.003,0.65,Losing Sleep,Chris Young
0.013,0.631,0.716,0,0.0756,-5.713,0.0432,88.541,0.637,Sleep Without You,Brett Young
0.231,0.589,0.809,0,0.0719,-5.292,0.0376,88.965,0.464,Yeah Boy,Kelsea Ballerini
0.000907,0.612,0.841,0,0.37,-3.795,0.0353,104.986,0.502,Craving You,Thomas Rhett
0.01,0.553,0.743,0,0.0812,-5.483,0.0368,149.962,0.574,More Girls Like You,Kip Moore
0.0538,0.548,0.877,8.22E-06,0.314,-5.481,0.0367,84.009,0.694,Heart Break,Lady Antebellum
0.151,0.528,0.842,3.00E-05,0.117,-6.217,0.0411,83.948,0.797,Cut Your Groove,Charlie Worsham
0.27,0.663,0.656,0.000279,0.117,-6.548,0.0413,120.037,0.555,Black,Dierks Bentley
0.0549,0.53,0.809,0,0.0741,-4.745,0.0388,82.022,0.703,The Weekend,Brantley Gilbert
0.0966,0.525,0.657,0,0.119,-5.28,0.054,176.127,0.313,Reasons,Jillian Jacqueline
0.0244,0.553,0.747,0,0.363,-5.905,0.0292,73.033,0.702,Small Town Boy,Dustin Lynch
0.0102,0.533,0.91,0,0.108,-3.087,0.0566,113.054,0.481,Yours If You Want It,Rascal Flatts
0.148,0.726,0.595,0.000433,0.106,-6.846,0.0393,115,0.666,Roots,Zac Brown Band
0.00733,0.584,0.716,0,0.0879,-4.737,0.0342,90.005,0.527,Sunday Morning,Parmalee
0.0165,0.443,0.804,2.89E-06,0.181,-6.432,0.0406,151.928,0.437,Hurricane,Luke Combs
0.124,0.521,0.805,0.000219,0.33,-4.481,0.0289,141.967,0.549,Think A Little Less,Michael Ray
0.661,0.476,0.527,0,0.307,-6.406,0.0399,152.117,0.205,Speak to a Girl,Tim McGraw
0.0159,0.591,0.577,0,0.162,-6.107,0.0331,156.107,0.52,Man Enough Now,Chris Bandi
0.335,0.5,0.622,0,0.327,-6.691,0.0329,83.886,0.293,If I Told You,Darius Rucker
0.234,0.674,0.706,7.98E-05,0.0958,-4.824,0.0586,160.023,0.962,Happy People,Little Big Town
0.144,0.631,0.658,0,0.22,-5.313,0.0281,80.996,0.692,All On Me,Devin Dawson
0.0494,0.562,0.94,0,0.217,-4.337,0.114,103.009,0.466,Somethin' I'm Good At,Brett Eldredge
0.214,0.638,0.634,0,0.0866,-6.474,0.0468,92.097,0.445,I Could Use a Love Song,Maren Morris
0.733,0.409,0.645,0,0.132,-8.336,0.0771,74.923,0.421,Zac Brown Band - Hot Country,Various Artists
0.0968,0.434,0.664,0,0.141,-5.883,0.0346,145.861,0.478,Trying To Drive,Zac Brown Band
0.333,0.439,0.802,0,0.377,-3.644,0.054,168.032,0.688,"God, Your Mama, And Me",Florida Georgia Line
0.0915,0.533,0.533,0,0.0972,-8.266,0.0324,159.907,0.506,Real Thing,Zac Brown Band
0.0207,0.434,0.921,0.00209,0.116,-2.248,0.0688,171.945,0.426,They Don't Know,Jason Aldean
0.0558,0.523,0.725,6.96E-06,0.0937,-5.448,0.0339,155.855,0.52,Every Time I Hear That Song,Blake Shelton
0.00898,0.612,0.799,0,0.172,-4.603,0.0275,125.976,0.675,What Ifs,Kane Brown
0.0993,0.51,0.904,0,0.173,-4.291,0.0357,150.004,0.542,For Her,Chris Lane
0.424,0.55,0.774,0,0.067,-4.397,0.0967,170.124,0.462,Act Like You Don't,Brooke Eden
0.397,0.596,0.544,0,0.106,-7.294,0.0315,147.976,0.381,In Case You Didn't Know,Brett Young
0.0166,0.622,0.745,0.000875,0.292,-5.674,0.0262,91,0.585,Two Black X's,Dylan Schneider
0.0344,0.659,0.926,0.00121,0.113,-4.66,0.0461,152.015,0.949,You Look Good,Lady Antebellum
0.00566,0.479,0.86,0,0.168,-4.318,0.0347,80.018,0.759,Close,Ryan Kinder
0.186,0.56,0.78,0,0.364,-5.164,0.0459,160.052,0.466,Ain't Always Pretty,Logan Mize
0.0179,0.512,0.587,0,0.107,-6.403,0.0291,134.006,0.313,Love in a Bar,Ryan Hurd
0.0292,0.403,0.745,0,0.0985,-6.534,0.0858,186.241,0.634,Family Table,Zac Brown Band
0.312,0.536,0.722,0,0.117,-4.163,0.0284,143.78,0.472,Any Ol' Barstool,Jason Aldean
0.116,0.685,0.783,0,0.194,-4.152,0.0276,90.008,0.532,Dirt On My Boots,Jon Pardi
0.638,0.71,0.498,0,0.0916,-5.478,0.0322,136.093,0.52,Just a Phase,Adam Craig
0.463,0.731,0.469,1.04E-06,0.103,-7.226,0.0326,98.963,0.618,Body Like A Back Road,Sam Hunt
0.208,0.501,0.836,0,0.152,-3.587,0.0491,159.863,0.627,How Not To,Dan + Shay
0.861,0.425,0.372,0.0148,0.0733,-10.92,0.03,79.456,0.297,Tin Man,Miranda Lambert
0.0209,0.458,0.894,0,0.221,-4.903,0.0398,160.125,0.709,Blue Tacoma,Russell Dickerson
0.0406,0.488,0.915,0,0.351,-4.255,0.0389,75.019,0.637,May We All,Florida Georgia Line
0.422,0.482,0.739,1.87E-05,0.468,-5.476,0.0342,155.932,0.596,Last Time for Everything,Brad Paisley
0.0527,0.442,0.784,0,0.0597,-4.001,0.0344,170.139,0.554,Getting Over You,Jackie Lee
0.00434,0.555,0.896,0,0.145,-3.295,0.0388,114.995,0.558,Flatliner (feat. Dierks Bentley),Cole Swindell
0.0551,0.41,0.738,0,0.0988,-3.833,0.0719,184.059,0.592,Like You That Way,Canaan Smith
0.273,0.507,0.81,0.0567,0.121,-5.628,0.0317,156.004,0.492,Hometown Girl,Josh Turner
0.129,0.69,0.626,0,0.169,-5.831,0.0275,101.958,0.652,Star Of The Show,Thomas Rhett
0.865,0.641,0.0628,4.08E-06,0.105,-14.155,0.0417,129.004,0.289,Either Way,Chris Stapleton
0.279,0.655,0.785,0,0.116,-4.022,0.0697,171.969,0.931,No Such Thing as a Broken Heart,Old Dominion
0.2,0.529,0.803,0,0.0894,-5.379,0.0389,97.043,0.343,There’s A Girl,Trent Harmon
0.0304,0.681,0.845,0,0.197,-5.147,0.0525,132.023,0.761,The Fighter,Keith Urban
0.229,0.694,0.815,0,0.0924,-4.328,0.12,88.931,0.826,Despacito - Remix,Luis Fonsi
0.231,0.755,0.789,0,0.351,-4.502,0.146,93.973,0.734,Felices los 4,Maluma
0.0744,0.684,0.823,0,0.111,-3.297,0.0773,91.048,0.645,SUBEME LA RADIO,Enrique Iglesias
0.0258,0.746,0.794,0,0.0497,-6.331,0.0698,104.827,0.471,Me Rehúso,Danny Ocean
0.243,0.683,0.691,0,0.14,-5.535,0.0432,179.91,0.746,El Amante,Nicky Jam
0.0245,0.747,0.864,4.46E-05,0.0853,-3.181,0.0599,92.028,0.746,Escápate Conmigo,Wisin
0.286,0.706,0.689,0,0.123,-5.533,0.17,144.127,0.42,Ahora Dice,Chris Jeday
0.168,0.859,0.756,4.65E-05,0.163,-3.36,0.0643,102.033,0.913,Chantaje,Shakira
0.0277,0.489,0.962,6.18E-06,0.128,-2.597,0.215,104.563,0.507,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull
0.154,0.889,0.853,0.000107,0.205,-4.26,0.241,93.022,0.916,Sigo Extrañándote,J Balvin
0.0559,0.832,0.772,0.000486,0.44,-5.429,0.1,96.016,0.714,Otra Vez (feat. J Balvin),Zion & Lennox
0.116,0.685,0.859,0,0.317,-2.595,0.0553,176.018,0.886,La Rompe Corazones,Daddy Yankee
0.27,0.639,0.869,0,0.0802,-4.024,0.147,169.801,0.766,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa
0.209,0.66,0.786,0,0.112,-4.757,0.17,177.833,0.849,Despacito (Featuring Daddy Yankee),Luis Fonsi
0.4,0.761,0.838,0,0.176,-3.073,0.0502,93.974,0.717,Reggaetón Lento (Bailemos),CNCO
0.0309,0.792,0.819,0,0.389,-5.418,0.0867,89.98,0.45,Hey DJ,CNCO
0.547,0.76,0.838,1.30E-06,0.0664,-3.828,0.0529,93.05,0.74,Me Llamas (feat. Maluma) - Remix,Piso 21
0.211,0.711,0.875,0.000198,0.0862,-2.211,0.104,103.637,0.929,Me Enamoré,Shakira
0.205,0.735,0.482,0.000194,0.0894,-9.21,0.0508,175.907,0.783,Tu Foto,Ozuna
0.00431,0.663,0.92,1.69E-05,0.101,-4.07,0.226,99.935,0.521,Vente Pa' Ca,Ricky Martin
0.551,0.508,0.687,3.41E-06,0.126,-4.361,0.326,180.044,0.565,Safari,J Balvin
0.0897,0.745,0.921,0,0.178,-2.674,0.082,92.973,0.645,Alguien Robo,Sebastian Yatra
0.256,0.772,0.909,0,0.255,-3.225,0.166,96.031,0.679,Vacaciones,Wisin
0.125,0.761,0.82,2.10E-05,0.183,-4.003,0.0623,88.997,0.619,Te Quiero Pa´Mi,Don Omar
0.167,0.761,0.829,0,0.189,-3.203,0.0681,92.033,0.82,Ay Mi Dios,IAmChino
0.142,0.776,0.669,0,0.219,-4.933,0.0638,91.012,0.646,Traicionera,Sebastian Yatra
0.204,0.685,0.731,0,0.0722,-5.119,0.093,177.912,0.776,Si Tú La Ves,Nicky Jam
0.053,0.724,0.84,0,0.727,-3.581,0.0392,92.01,0.833,Lumbra,Cali Y El Dandee
0.206,0.746,0.961,1.84E-06,0.329,-2.243,0.13,179.984,0.954,La Bicicleta,Carlos Vives
0.163,0.817,0.869,0.00226,0.0497,-4.791,0.18,96.029,0.56,Bailame,Nacho
0.0998,0.721,0.687,0,0.0679,-6.682,0.0782,175.914,0.828,Dile Que Tu Me Quieres,Ozuna
0.39,0.732,0.801,0,0.31,-3.859,0.0327,123.981,0.818,Deja vu,Prince Royce
0.245,0.682,0.858,0,0.104,-4.711,0.0708,94.954,0.772,Sé Que Te Duele,Alejandro Fernandez
0.132,0.73,0.701,0,0.151,-5.885,0.106,175.95,0.789,Borro Cassette,Maluma
0.0786,0.724,0.904,0,0.226,-3.354,0.0966,90.999,0.851,DUELE EL CORAZON,Enrique Iglesias
0.0244,0.68,0.954,0,0.112,-1.823,0.119,104.029,0.524,Andas En Mi Cabeza,Chino & Nacho
0.0724,0.827,0.646,0,0.247,-4.727,0.0766,92.057,0.51,Chillax,Farruko
0.282,0.832,0.608,0,0.0761,-6.042,0.0385,94.013,0.579,Hasta el Amanecer,Nicky Jam
0.163,0.688,0.719,0,0.15,-4.746,0.0555,88.015,0.589,Bailame Despacio,Xantos
0.076,0.899,0.626,0,0.0631,-4.228,0.292,88.007,0.871,Shaky Shaky,Daddy Yankee
0.0345,0.724,0.809,0,0.169,-4.96,0.056,95.037,0.495,Besándote,Piso 21
0.0685,0.712,0.841,7.87E-05,0.0672,-5.432,0.0455,98.003,0.656,Ando buscando (feat. Piso 21),Carlos Baute
0.113,0.801,0.822,0.00424,0.0877,-4.655,0.0831,176.048,0.938,Hula Hoop,Daddy Yankee
0.0869,0.49,0.894,0,0.103,-1.708,0.0947,197.989,0.656,Qué Gano Olvidándote - Versión Urbana,Reik
0.234,0.768,0.742,0,0.14,-6.308,0.0443,114.679,0.8,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik
0.0821,0.725,0.711,0,0.0931,-4.544,0.0335,93.003,0.476,Mi Tesoro (feat. Nicky Jam),Zion & Lennox
0.803,0.612,0.57,3.29E-05,0.122,-9.62,0.0735,169.842,0.813,Tú Sí Sabes Quererme,Natalia Lafourcade
0.189,0.67,0.679,0,0.168,-5.618,0.118,172.069,0.794,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela
0.0525,0.779,0.659,0,0.128,-5.455,0.0808,95.003,0.924,Fuego,Juanes
0.051,0.712,0.901,0,0.162,-4.699,0.0595,97.98,0.84,Al Filo de Tu Amor,Carlos Vives
0.0983,0.648,0.833,0.001,0.127,-5.116,0.0543,108.001,0.301,Young And Menace,Fall Out Boy
0.00898,0.499,0.824,0,0.163,-4.741,0.0794,161.977,0.692,"Sugar, We're Goin Down",Fall Out Boy
0.004,0.385,0.866,0,0.111,-2.817,0.0697,176.014,0.548,Centuries,Fall Out Boy
0.0313,0.561,0.927,2.34E-05,0.529,-4.374,0.0619,152.011,0.562,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
0.00139,0.613,0.874,1.82E-06,0.656,-3.594,0.0697,108.038,0.532,Immortals,Fall Out Boy
0.119,0.623,0.956,0.000227,0.617,-2.608,0.0753,149.958,0.718,Uma Thurman,Fall Out Boy
0.00494,0.616,0.961,0,0.078,-3.144,0.139,114.492,0.531,"Dance, Dance",Fall Out Boy
0.000965,0.607,0.889,0,0.0839,-4.034,0.0394,100.034,0.376,"This Ain't A Scene, It's An Arms Race",Fall Out Boy
0.177,0.95,0.412,0,0.077,-6.592,0.0731,121.019,0.741,Bad Liar,Selena Gomez
0.222,0.63,0.815,0,0.091,-4.265,0.152,88.357,0.814,Despacito - Remix,Luis Fonsi
0.00593,0.608,0.841,0.0573,0.121,-3.798,0.0464,167.969,0.25,Thunder,Imagine Dragons
0.0969,0.774,0.626,3.12E-05,0.0848,-4.432,0.0432,100.041,0.758,Attention,Charlie Puth
0.381,0.857,0.8,0,0.0913,-4.035,0.0583,121.996,0.965,There's Nothing Holdin' Me Back,Shawn Mendes
0.102,0.44,0.413,1.70E-05,0.103,-7.425,0.0446,131.659,0.125,Quit (feat. Ariana Grande),Cashmere Cat
0.0745,0.696,0.503,0,0.0869,-4.842,0.0356,99.977,0.539,The Cure,Lady Gaga
0.197,0.633,0.592,0,0.099,-7.245,0.112,90.066,0.643,First Time,Kygo
0.062,0.711,0.722,0,0.14,-3.946,0.0472,99.954,0.483,No Vacancy,OneRepublic
0.0485,0.76,0.588,0,0.0847,-7.082,0.0775,102.974,0.384,Most Girls,Hailee Steinfeld
0.0577,0.565,0.782,4.16E-05,0.0757,-6.413,0.0506,140.004,0.392,Malibu,Miley Cyrus
0.238,0.457,0.627,0,0.116,-5.091,0.111,101.384,0.535,Stay (with Alessia Cara),Zedd
0.56,0.622,0.593,0,0.175,-7.755,0.0414,100.048,0.361,1-800-273-8255,Logic
0.15,0.703,0.868,0.132,0.104,-4.661,0.0291,121.03,0.732,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann
0.115,0.66,0.575,1.59E-06,0.131,-4.934,0.0367,110.091,0.485,Now Or Never,Halsey
0.0575,0.741,0.667,0,0.106,-5.445,0.134,112.956,0.609,No Promises (feat. Demi Lovato),Cheat Codes
0.0133,0.726,0.429,0,0.0574,-6.623,0.0519,85.899,0.874,Slow Hands,Niall Horan
0.0283,0.656,0.615,0,0.234,-6.252,0.0539,139.91,0.364,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha
0.00464,0.565,0.771,0,0.0568,-5.22,0.212,168.385,0.551,Good Life (with G-Eazy & Kehlani),G-Eazy
0.97,0.549,0.371,0.132,0.639,-9.56,0.0378,87.024,0.117,The Night We Met,Lord Huron
0.45,0.754,0.762,6.67E-05,0.224,-4.486,0.0849,92.002,0.673,Rollin,Calvin Harris
0.00728,0.741,0.559,0.000971,0.21,-7.775,0.03,101.999,0.441,Obsession (feat. Jon Bellion),Vice
0.549,0.87,0.502,0.00356,0.0916,-7.497,0.0549,82.53,0.676,Whippin (feat. Felix Snow),Kiiara
0.281,0.718,0.609,3.29E-05,0.234,-4.699,0.0429,122.948,0.47,Symphony,Clean Bandit
0.00411,0.624,0.806,0,0.0872,-5.957,0.0437,149.999,0.536,Break Up Every Night,The Chainsmokers
0.0293,0.726,0.769,0.0101,0.104,-5.043,0.123,97.985,0.75,Unforgettable,French Montana
0.000339,0.905,0.596,2.05E-05,0.0897,-7.496,0.118,149.996,0.419,HUMBLE.,Kendrick Lamar
0.00517,0.747,0.592,1.48E-05,0.124,-6.334,0.0457,110.991,0.16,do re mi,Blackbear
0.075,0.696,0.817,0,0.187,-3.862,0.109,98.064,0.779,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo
0.0355,0.673,0.676,0,0.107,-5.002,0.0308,134.944,0.568,Whatever It Takes,Imagine Dragons
0.032,0.607,0.718,0,0.403,-4.095,0.0978,101.821,0.521,Touch,Little Mix
0.0303,0.415,0.369,7.64E-06,0.383,-10.044,0.0741,95.746,0.0951,Selfish,Future
0.0905,0.648,0.532,0,0.0831,-6.597,0.0746,99.983,0.497,It Ain’t Me (with Selena Gomez),Kygo
0.128,0.747,0.799,0,0.0541,-4.066,0.0405,104.02,0.537,Mama,Jonas Blue
0.238,0.76,0.303,8.09E-06,0.294,-11.362,0.0284,99.991,0.157,The One,The Chainsmokers
0.401,0.763,0.671,1.16E-05,0.375,-4.029,0.1,120.06,0.608,Nights With You,MØ
0.0235,0.667,0.648,1.52E-05,0.0427,-6.398,0.0626,95.031,0.585,TG4M,Zara Larsson
0.0102,0.833,0.434,0.0219,0.165,-8.795,0.431,150.062,0.286,Mask Off,Future
0.122,0.803,0.793,5.81E-05,0.154,-5.769,0.0635,106.035,0.54,Bon Appétit,Katy Perry
0.0275,0.516,0.595,0,0.109,-4.63,0.0313,119.972,0.209,Sign of the Times,Harry Styles
0.00246,0.532,0.778,0.000111,0.153,-6.69,0.218,169.923,0.242,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly
0.416,0.704,0.423,0,0.0607,-6.792,0.0862,113.962,0.45,Issues,Julia Michaels
0.013,0.853,0.56,0,0.0944,-4.961,0.0406,134.066,0.853,That's What I Like,Bruno Mars
0.0561,0.623,0.656,0,0.0855,-5.608,0.0416,95.878,0.371,September Song,JP Cooper
0.131,0.748,0.627,0,0.0852,-6.029,0.0644,120.963,0.513,Still Got Time,ZAYN
0.33,0.736,0.449,0.000162,0.0898,-11.462,0.425,80.126,0.322,Location,Khalid
0.0895,0.584,0.54,0,0.261,-7.786,0.0576,137.972,0.19,Scared to Be Lonely,Martin Garrix
0.304,0.804,0.459,0.0862,0.11,-11.556,0.039,111.963,0.372,Passionfruit,Drake
0.581,0.825,0.652,0,0.0931,-3.183,0.0802,95.977,0.933,Shape of You,Ed Sheeran
0.0991,0.608,0.86,0,0.262,-5.324,0.0554,127.075,0.441,Wild Ones (feat. Sia),Flo Rida
0.167,0.748,0.727,0,0.166,-2.42,0.0871,125.014,0.68,Starships,Nicki Minaj
0.0656,0.828,0.433,0.000876,0.122,-9.716,0.199,148.073,0.446,Lollipop,Lil Wayne
0.0921,0.72,0.802,0,0.694,-5.797,0.0582,124.043,0.716,Time of Our Lives,Pitbull
0.0319,0.646,0.795,0,0.267,-3.293,0.0976,89.99,0.791,Stereo Hearts (feat. Adam Levine),Gym Class Heroes
0.0643,0.755,0.838,1.59E-05,0.118,-4.5,0.0687,126.877,0.454,Glad You Came,The Wanted
0.00622,0.75,0.78,0,0.0263,-3.155,0.0898,119.985,0.819,Dynamite,Taio Cruz
0.0567,0.467,0.564,0,0.194,-4.986,0.353,81.966,0.304,Clique,JAY Z
0.11,0.66,0.867,0,0.0368,-4.285,0.116,93.033,0.376,Airplanes (feat. Hayley Williams of Paramore),B.o.B
0.555,0.635,0.691,0,0.097,-4.862,0.258,82.142,0.63,Trumpets,Jason Derulo
0.071,0.375,0.862,0,0.211,-3.363,0.255,159.841,0.472,Live Your Life - feat. Rihanna,T.I.
0.00738,0.352,0.843,0,0.0883,-7.983,0.482,165.29,0.716,Like A G6,Far East Movement
0.039,0.673,0.758,0,0.341,-3.632,0.158,135.956,0.541,Feel This Moment,Pitbull
0.0295,0.581,0.963,0,0.139,-4.087,0.0981,129.992,0.792,Timber,Pitbull
0.0384,0.72,0.791,0,0.157,-4.689,0.124,102.071,0.767,Classic,MKTO
0.069,0.599,0.803,0.137,0.129,-3.641,0.0986,126.057,0.254,Titanium (feat. Sia),David Guetta
0.0181,0.62,0.869,0,0.369,-5.252,0.175,151.684,0.769,E.T. - feat. Kanye West,Katy Perry
0.000704,0.657,0.827,0.00534,0.065,-4.036,0.0734,145.889,0.698,GDFR (feat. Sage The Gemini & Lookas),Flo Rida
0.0525,0.715,0.655,0,0.115,-6.425,0.137,95.078,0.557,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg
0.0514,0.786,0.857,0,0.112,-3.765,0.0734,110.038,0.602,The Monster,Eminem
0.0746,0.755,0.832,1.27E-06,0.291,-2.741,0.116,120.032,0.719,TiK ToK,Kesha
0.0715,0.859,0.697,0,0.0761,-3.79,0.0569,117.008,0.875,Love You Like A Love Song,Selena Gomez & The Scene
0.112,0.612,0.84,0,0.116,-3.145,0.0509,129.042,0.441,Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia
0.0762,0.809,0.628,0.000371,0.113,-5.021,0.0561,130.008,0.797,Sexy Bitch (feat. Akon) - Featuring Akon;explicit,David Guetta
0.000979,0.842,0.531,1.34E-05,0.0667,-8.729,0.0377,105.013,0.758,Somebody,Natalie La Rose
0.0183,0.745,0.714,0,0.0636,-5.501,0.0302,120.025,0.847,Maps,Maroon 5
0.162,0.725,0.68,2.13E-06,0.158,-5.465,0.0306,119.939,0.753,Am I Wrong,Nico & Vinz
0.0117,0.579,0.821,0,0.0631,-4.616,0.152,174.063,0.561,Umbrella,Rihanna
0.0649,0.663,0.714,0,0.116,-4.944,0.038,121.99,0.471,Counting Stars,OneRepublic
0.00107,0.818,0.799,0.128,0.057,-4.1,0.156,100.014,0.0953,Turn Down for What,DJ Snake
0.0378,0.81,0.793,1.82E-06,0.072,-9.404,0.0403,116.049,0.86,Get Lucky,Daft Punk
0.0533,0.441,0.87,3.70E-06,0.0936,-4.845,0.057,134.469,0.281,A Dustland Fairytale,The Killers
0.0215,0.688,0.702,0,0.128,-4.792,0.0499,94.006,0.731,My House,Flo Rida
0.219,0.427,0.861,0,0.277,-4.874,0.376,161.776,0.581,Best I Ever Had,Drake
0.0196,0.592,0.752,0,0.0477,-6.589,0.114,74.784,0.73,Stitches,Shawn Mendes
0.403,0.753,0.801,0,0.128,-3.215,0.0296,128.011,0.787,I Will Never Let You Down,Rita Ora
0.186,0.548,0.532,0.000263,0.217,-7.596,0.0323,85.03,0.428,Do I Wanna Know?,Arctic Monkeys
0.00901,0.635,0.983,0.00799,0.0683,-3.807,0.174,145.085,0.422,Cinema - Skrillex Remix,Benny Benassi
0.0431,0.697,0.527,1.25E-05,0.0882,-10.438,0.211,121.849,0.289,Take Care,Drake
0.0208,0.583,0.786,0,0.188,-3.142,0.0301,123.052,0.556,Love Song,Sara Bareilles
0.00373,0.862,0.608,6.14E-06,0.0856,-4.762,0.0402,120.002,0.825,Blurred Lines,Robin Thicke
0.119,0.68,0.489,2.86E-05,0.606,-7.837,0.432,74.04,0.261,Swimming Pools (Drank) - Extended Version,Kendrick Lamar
0.161,0.772,0.648,0,0.269,-6.222,0.0612,129.966,0.744,Beautiful Girls - Radio Disney Version,Sean Kingston
0.0532,0.709,0.697,5.15E-05,0.349,-3.471,0.0275,112.017,0.78,Cool,Gwen Stefani
0.455,0.627,0.56,0,0.126,-5.378,0.0667,97.967,0.488,Can’t Live Without,Hollyn
0.0394,0.567,0.678,0,0.102,-6.642,0.0404,141.951,0.381,Glimpse,Kim Walker-Smith
0.0495,0.547,0.513,0,0.181,-7.451,0.0309,110.54,0.262,Broken Things,Matthew West
0.379,0.335,0.582,2.67E-05,0.0954,-5.09,0.0375,110.522,0.13,Even If,MercyMe
0.0363,0.468,0.786,0,0.31,-2.757,0.0334,84.992,0.479,Home,Chris Tomlin
0.648,0.322,0.508,0.00297,0.152,-7.681,0.0341,155.128,0.191,Nowhere,Sarah Reeves
0.766,0.486,0.331,0,0.072,-9.106,0.0328,79.277,0.421,Hills and Valleys (The Valleys Version),Tauren Wells
0.0189,0.475,0.672,0,0.117,-5.925,0.0329,77.857,0.382,Chain Breaker,Zach Williams
0.912,0.361,0.236,7.79E-05,0.0831,-7.781,0.0315,147.309,0.184,Clean,Natalie Grant
0.447,0.519,0.684,0,0.0901,-3.746,0.0325,133.943,0.293,I Will,Citizen Way
0.0353,0.576,0.686,6.68E-05,0.114,-6.032,0.0554,153.901,0.599,The Gospel,Ryan Stevenson
0.0342,0.511,0.815,0,0.09,-6.317,0.048,128.004,0.245,Throne Room,Kim Walker-Smith
0.0164,0.526,0.692,0,0.0786,-3.895,0.0278,137.849,0.266,I Won't Let You Go - Radio Version,Switchfoot
0.0176,0.621,0.674,0,0.242,-4.635,0.0323,92.994,0.255,Unfinished,Mandisa
0.117,0.673,0.813,0,0.148,-5.895,0.0363,103.999,0.638,Old Church Choir,Zach Williams
0.28,0.555,0.663,0,0.107,-5.628,0.042,75.976,0.295,Forgiven,Crowder
0.379,0.534,0.508,0,0.0867,-7.085,0.0322,153.947,0.407,Love Wins,Love and Theft
0.199,0.422,0.336,0,0.189,-7.199,0.0306,108.009,0.0974,I Have This Hope,Tenth Avenue North
0.568,0.448,0.412,5.68E-05,0.159,-7.877,0.0281,133.881,0.308,In Awe,Hollyn
0.498,0.331,0.427,0,0.108,-7.431,0.0302,157.938,0.129,Oh My Soul,Casting Crowns
0.0229,0.385,0.663,0,0.0841,-5.902,0.0271,156.066,0.237,You Redeem - Studio Version,Aaron Shust
0.0141,0.447,0.89,0,0.0858,-4.563,0.0676,93.894,0.331,Amen,Hunter Hayes
0.0107,0.619,0.733,0,0.176,-5.055,0.0405,100.071,0.507,Brand New Life,Colton Dixon
